week,icb,synthetic_dgp_version,resp_111_calls,bed_occupancy,dtoc_patients,ae_type1_attendances,ed_4hr_breach_count,ambulance_category_red_calls,elective_admissions,elective_cancellations,acute_admissions_nonelective,total_discharges,staff_absence_rate_pct,critical_care_occupancy_pct,mental_health_inpatient_beds_occ_pct,delayed_transfers_ge_21_days,ooh_primary_care_contacts,community_crisis_team_contacts,gp_same_day_booking_rate_pct,nhs_111_online_assessments_completed,social_care_package_delays_new,infection_isolation_beds_occupied,mean_los_acute_days,winter_pressure_index_demo
73,England,2026.04.5,396.0,93.57171512869672,4.666666666666667,1022.6666666666666,105.5,66.16666666666667,398.1666666666667,59.0,628.6666666666666,1012.1666666666666,7.7758720204450436,81.16593202551873,83.64338225042864,65.66666666666667,1361.5,300.6666666666667,37.395556921264436,2061.5,49.333333333333336,22.666666666666668,5.78417281533896,5.146408022323084
74,England,2026.04.5,513.0,94.63932473877941,6.0,1016.5,128.0,70.33333333333333,405.3333333333333,60.333333333333336,660.6666666666666,1021.8333333333334,7.656483870174216,81.94772698147766,85.87095953849656,73.16666666666667,1342.3333333333333,277.3333333333333,34.749058256425165,2127.6666666666665,55.166666666666664,22.333333333333332,6.067886286984436,5.335301598668253
75,England,2026.04.5,570.2,93.1245016817151,7.333333333333333,1041.8333333333333,112.83333333333333,69.5,395.8333333333333,46.8,655.8333333333334,1034.3333333333333,7.5100456083077916,82.93866724495486,85.30988977954301,70.83333333333333,1383.1666666666667,270.6666666666667,35.07362994175485,2077.8333333333335,51.333333333333336,23.666666666666668,5.581312099555493,5.016635695778384
76,England,2026.04.5,563.5,93.90646152573079,6.333333333333333,1002.1666666666666,105.0,69.66666666666667,407.0,59.166666666666664,631.0,1014.3333333333334,7.985863940807758,83.30353414451773,84.03339717537739,67.5,1336.6666666666667,274.6666666666667,34.919534858952396,2067.8333333333335,47.833333333333336,21.833333333333332,5.826818399550324,5.144719276066461
77,England,2026.04.5,395.3333333333333,94.51310812103213,8.666666666666666,1021.3333333333334,104.16666666666667,71.66666666666667,400.3333333333333,55.166666666666664,646.5,1037.1666666666667,7.6395768884691355,82.64331745142162,88.38462803773905,71.66666666666667,1348.5,262.8333333333333,37.40367198089847,2062.8333333333335,48.0,25.0,5.783959164047019,5.1973445526868955
78,England,2026.04.5,498.5,92.94596287202319,6.0,1026.1666666666667,143.66666666666666,63.166666666666664,403.5,57.5,629.8333333333334,1019.3333333333334,7.504198126574386,84.41794785207455,86.40791014823164,83.0,1362.1666666666667,268.5,36.41227728092232,1966.6666666666667,48.5,23.5,5.926242444809451,5.046413929407761
79,England,2026.04.5,343.0,95.27070759225592,6.666666666666667,1001.3333333333334,105.83333333333333,68.33333333333333,381.8333333333333,48.0,621.8333333333334,980.0,7.537287646505566,80.20976877547828,83.64869667538682,64.16666666666667,1314.5,270.0,35.84033876747163,2015.6666666666667,47.0,22.666666666666668,5.926105975391487,4.918429683428205
80,England,2026.04.5,439.1666666666667,94.49960206225047,6.0,1004.1666666666666,126.0,59.833333333333336,381.1666666666667,60.833333333333336,624.1666666666666,987.1666666666666,7.175652011398502,82.16790404646245,83.44807583716425,72.83333333333333,1396.3333333333333,268.3333333333333,37.161774553349765,2038.0,47.0,23.833333333333332,5.635839179434558,4.90220674086339
81,England,2026.04.5,570.4,92.7333878169181,6.333333333333333,999.6666666666666,119.5,62.0,387.8333333333333,55.0,649.0,1019.8333333333334,7.543163130863781,82.72702716444162,85.19337011579496,79.66666666666667,1325.8333333333333,265.3333333333333,36.05718541462953,2073.8333333333335,49.5,22.5,5.885081675856948,5.15316001717624
82,England,2026.04.5,465.4,94.04757355407251,6.5,1001.3333333333334,108.83333333333333,62.5,406.6666666666667,44.833333333333336,637.5,1037.8333333333333,7.62051273176814,80.83107398574091,84.80126148665526,67.0,1378.8333333333333,267.0,40.06658183239708,2026.6666666666667,54.0,22.833333333333332,5.6401619914969645,5.007285737623607
83,England,2026.04.5,410.2,92.38867759814184,5.833333333333333,983.8333333333334,116.5,71.5,369.6666666666667,65.83333333333333,632.0,992.8333333333334,7.39431851704346,84.8657965253692,86.48917495477474,72.16666666666667,1335.5,276.8333333333333,36.745358984140054,2002.0,48.833333333333336,25.666666666666668,5.5999087544444714,4.965430180909635
84,England,2026.04.5,488.0,92.05474364459387,8.5,1005.1666666666666,110.5,63.5,416.6666666666667,50.833333333333336,661.1666666666666,1052.8333333333333,7.453837278695211,81.94709785125427,83.91313226464335,73.0,1354.0,294.0,36.63312407274146,2036.0,50.166666666666664,24.333333333333332,5.765753554850641,5.025425665897419
85,England,2026.04.5,359.1666666666667,92.09940538909473,5.666666666666667,1020.5,119.5,67.66666666666667,398.1666666666667,55.666666666666664,645.1666666666666,1028.5,7.56689971412253,83.56229433545353,86.11308065835016,73.16666666666667,1340.1666666666667,265.5,38.00789878602077,2055.3333333333335,48.833333333333336,25.0,5.849494673410063,4.970217221863814
86,England,2026.04.5,417.2,94.66832568757985,5.666666666666667,974.6666666666666,101.66666666666667,63.333333333333336,386.8333333333333,52.5,635.8333333333334,1012.1666666666666,7.081975687799759,82.86978577713751,84.30759089412614,68.66666666666667,1361.3333333333333,276.0,36.52170388190825,2017.0,45.666666666666664,23.666666666666668,5.900408375876206,4.659739613909537
87,England,2026.04.5,525.8333333333334,92.98804325966387,4.833333333333333,973.1666666666666,99.16666666666667,61.666666666666664,389.6666666666667,52.166666666666664,662.8333333333334,1054.1666666666667,7.272565298468005,83.663582777146,84.04806987440311,71.16666666666667,1328.6666666666667,272.0,37.03581126256213,1988.6666666666667,48.833333333333336,21.833333333333332,5.930756601442102,4.889351095982004
88,England,2026.04.5,398.5,92.30240414030442,6.833333333333333,1022.1666666666666,118.0,70.33333333333333,406.8333333333333,55.666666666666664,642.5,1018.6666666666666,7.73160317567286,80.38340557105552,84.16845368564748,67.66666666666667,1364.1666666666667,280.8333333333333,36.52749535483007,2034.5,52.833333333333336,21.166666666666668,5.755999984626931,5.085897164988129
89,England,2026.04.5,396.5,92.42728979289598,5.833333333333333,1016.8333333333334,115.5,70.16666666666667,388.5,57.666666666666664,650.5,1029.5,6.849201413013681,82.03052598612415,85.19189854282156,68.0,1362.8333333333333,274.3333333333333,38.38527515349474,2083.1666666666665,48.333333333333336,19.5,5.8018111457643515,5.142955688321519
90,England,2026.04.5,371.8333333333333,95.3274441789722,6.5,1021.3333333333334,113.16666666666667,67.0,385.5,54.8,649.6666666666666,1024.6666666666667,7.498841202883081,80.09746464749475,84.28365045107553,75.33333333333333,1336.6666666666667,261.3333333333333,35.74345787714321,2044.6666666666667,48.333333333333336,24.666666666666668,5.63280276631847,4.91116884713203
91,England,2026.04.5,435.6666666666667,94.82934217351288,6.333333333333333,999.5,112.83333333333333,61.666666666666664,406.6666666666667,51.166666666666664,639.1666666666666,1012.5,7.70190941984563,82.7213015688542,86.83549736266123,69.66666666666667,1365.8333333333333,282.3333333333333,38.0049871795,2018.5,47.0,22.5,5.922966867655912,4.802162763720975
92,England,2026.04.5,581.1666666666666,95.63813333429862,8.166666666666666,993.1666666666666,98.66666666666667,65.16666666666667,382.6666666666667,54.333333333333336,662.6666666666666,1055.6666666666667,7.6676366418480475,80.60976267623874,87.39270668570806,74.33333333333333,1390.1666666666667,264.1666666666667,34.84790787053573,2131.0,46.5,23.666666666666668,5.823626612042562,4.840627807382023
93,England,2026.04.5,349.6666666666667,91.57984031695595,5.833333333333333,1006.0,99.5,62.666666666666664,389.1666666666667,50.333333333333336,632.3333333333334,1016.5,8.105026355837543,81.94473388346832,82.53073727007425,73.5,1326.3333333333333,274.1666666666667,36.058859364962395,2009.0,48.666666666666664,23.166666666666668,5.726569973146801,4.761203733588835
94,England,2026.04.5,558.5,93.31038459577103,5.833333333333333,1002.3333333333334,113.16666666666667,65.0,399.1666666666667,40.2,630.3333333333334,1013.0,7.368440453118815,82.79466808481838,85.97826678750829,64.83333333333333,1349.6666666666667,256.5,34.728181408427965,2050.5,48.0,24.833333333333332,5.824751195735402,4.986179244007295
95,England,2026.04.5,542.0,93.61810252356985,6.5,1014.8333333333334,113.0,56.0,370.1666666666667,56.333333333333336,641.5,1011.8333333333334,7.460241132379682,81.60354021606177,83.98125900390217,78.5,1341.5,274.0,36.66939521087082,2075.5,46.0,25.666666666666668,5.892339987344582,4.7744724074659155
96,England,2026.04.5,450.3333333333333,93.8447191032688,7.333333333333333,976.1666666666666,103.5,66.33333333333333,401.0,62.5,627.5,1017.8333333333334,7.446358548014378,81.00342443221332,84.74628152198478,72.66666666666667,1378.3333333333333,277.0,36.60223657705518,1947.5,47.833333333333336,23.5,5.792213447903701,5.058250328800118
97,England,2026.04.5,531.5,93.21080136575314,6.0,1023.8333333333334,124.5,68.33333333333333,378.1666666666667,59.333333333333336,665.8333333333334,1023.5,7.861714950975798,81.26573616701296,86.77712465090777,68.0,1376.8333333333333,268.8333333333333,36.77215275743334,2060.8333333333335,47.166666666666664,23.333333333333332,5.775993269414445,5.0148033832760275
98,England,2026.04.5,481.3333333333333,90.88237104254904,7.0,1019.8333333333334,110.5,62.833333333333336,382.8333333333333,54.666666666666664,643.1666666666666,1004.0,7.391973029188439,81.65714725228976,83.62377833117922,71.66666666666667,1332.0,278.5,34.89571033974349,2031.5,56.666666666666664,22.833333333333332,5.692218343703907,5.064994597397577
99,England,2026.04.5,365.5,91.16441412544123,6.5,1037.0,112.5,73.66666666666667,408.1666666666667,61.0,620.8333333333334,1029.5,7.682487804280931,80.49661231326576,83.04518804471378,69.83333333333333,1359.6666666666667,273.5,38.537473159736926,2012.8333333333333,49.333333333333336,23.333333333333332,5.811172751434572,5.206895158081985
100,England,2026.04.5,538.3333333333334,92.32698665699667,6.166666666666667,1007.3333333333334,116.0,68.0,398.1666666666667,53.0,620.1666666666666,996.0,7.2816543135026,82.0254790139573,85.9687094537557,65.66666666666667,1320.8333333333333,263.8333333333333,39.442797849900465,2044.0,42.833333333333336,22.166666666666668,5.8844441562862215,4.756748162231148
101,England,2026.04.5,446.1666666666667,93.0184774018354,5.666666666666667,1015.8333333333334,112.0,57.5,389.1666666666667,58.8,592.1666666666666,951.0,7.326013770934469,83.33115939438203,84.22278749850013,77.5,1346.6666666666667,254.5,38.05990355963241,2005.6666666666667,41.833333333333336,26.833333333333332,5.595638418366115,4.72894498841341
102,England,2026.04.5,787.4,92.73722970374774,6.833333333333333,993.5,110.0,68.0,363.3333333333333,51.0,636.6666666666666,1002.6666666666666,7.345791062176523,80.19440753690087,84.66214396096323,75.16666666666667,1355.0,279.1666666666667,37.160393656789545,1976.1666666666667,49.666666666666664,25.666666666666668,5.7726365125549295,5.125826704713558
103,England,2026.04.5,1003.5,93.7252253646973,6.833333333333333,1008.1666666666666,114.0,63.5,370.6666666666667,62.833333333333336,592.8333333333334,948.8333333333334,7.303947644303541,78.52893047021408,86.35882663816305,67.66666666666667,1299.5,264.8333333333333,35.30995537691951,2028.0,47.666666666666664,22.0,5.7975200809284475,5.017746037163659
104,England,2026.04.5,543.6,93.71574740850826,7.0,982.8333333333334,120.0,63.666666666666664,398.5,54.166666666666664,630.1666666666666,1012.5,7.585142693817602,80.57820123509275,84.0409044519807,70.33333333333333,1319.5,256.1666666666667,35.34794986474742,1960.1666666666667,47.833333333333336,21.666666666666668,5.8325604619112825,4.957980604835156
105,England,2026.04.5,619.1666666666666,93.14341608210424,4.666666666666667,990.3333333333334,111.5,61.166666666666664,381.1666666666667,48.0,640.6666666666666,995.8333333333334,7.588897639739536,81.50776487431314,85.30951038557994,66.16666666666667,1335.6666666666667,259.8333333333333,37.981487107525325,1984.5,45.0,22.833333333333332,5.701032605057763,5.124455771844146
106,England,2026.04.5,528.5,92.06177484969584,6.0,970.1666666666666,96.5,67.33333333333333,393.3333333333333,55.666666666666664,650.5,1025.0,7.343557050135572,80.94827291009392,84.81028374418875,71.33333333333333,1353.3333333333333,279.0,37.9033854987436,2052.3333333333335,46.833333333333336,22.833333333333332,5.773390664961812,4.927774680320224
107,England,2026.04.5,1107.0,93.50956025162218,5.333333333333333,1001.8333333333334,111.5,64.66666666666667,384.6666666666667,56.166666666666664,639.0,983.8333333333334,6.992827808546328,84.9190514552117,84.32314158234558,64.83333333333333,1343.0,258.5,37.247615108370205,1984.8333333333333,55.833333333333336,24.5,5.916937749599789,5.09319059987622
108,England,2026.04.5,930.3333333333334,95.85041523673753,8.0,1028.0,110.5,71.5,390.6666666666667,62.0,649.5,1017.1666666666666,7.272128373390511,81.89433882990437,84.50371307262184,76.0,1398.3333333333333,272.6666666666667,37.55299079086231,2036.5,53.166666666666664,23.5,5.597415958377835,5.253459786002099
109,England,2026.04.5,947.8333333333334,95.3791349295691,5.833333333333333,1006.0,112.16666666666667,64.16666666666667,398.3333333333333,56.0,641.6666666666666,1022.8333333333334,7.657114152418569,79.60970482612618,84.12841165175631,70.5,1387.3333333333333,280.5,36.95396220937128,2071.5,48.666666666666664,20.666666666666668,5.757170874657935,5.281424132020649
110,England,2026.04.5,832.5,93.37142442013511,6.166666666666667,1025.5,110.16666666666667,66.33333333333333,385.6666666666667,56.333333333333336,645.0,1007.1666666666666,7.744902952324598,82.74470718646315,83.06993826416134,72.5,1370.0,287.3333333333333,34.37823925583659,2021.5,57.0,24.5,5.850395208763519,5.218576148165866
111,England,2026.04.5,650.8333333333334,90.5395953114985,6.0,1024.3333333333333,116.16666666666667,64.33333333333333,381.0,56.0,632.5,993.1666666666666,7.715760902452666,82.43421906417406,85.18097161036083,77.66666666666667,1336.5,267.8333333333333,37.6127861610351,2084.0,55.666666666666664,24.166666666666668,5.849530364805337,5.490081220357311
112,England,2026.04.5,647.6666666666666,94.0813689997887,7.333333333333333,1005.0,103.5,71.33333333333333,387.1666666666667,55.6,676.3333333333334,1041.0,7.492287618778152,81.65077959302108,85.08098874779658,70.66666666666667,1296.5,277.0,37.1138312781358,2003.3333333333333,58.0,22.166666666666668,5.792474271417697,5.282132315681474
113,England,2026.04.5,670.0,91.69230846081518,6.0,1013.5,104.0,69.33333333333333,386.3333333333333,58.166666666666664,624.8333333333334,979.8333333333334,7.618239764855654,82.9913220340926,87.06812838549915,73.5,1362.6666666666667,271.6666666666667,37.63311752167494,2028.5,49.833333333333336,22.0,5.717065849341694,5.2795056179528315
114,England,2026.04.5,594.3333333333334,92.83713025631438,6.666666666666667,1011.8333333333334,130.5,59.166666666666664,402.5,60.333333333333336,641.3333333333334,1038.3333333333333,8.11228771734598,82.22431014067132,83.6280103331862,78.0,1393.5,278.8333333333333,36.828820975992734,2047.5,44.833333333333336,22.333333333333332,5.694763739819127,5.262966541367658
115,England,2026.04.5,393.5,93.00121481701915,6.166666666666667,994.3333333333334,118.5,67.66666666666667,408.6666666666667,54.5,651.5,1034.0,7.51729552488795,83.89192077584767,85.96483682998246,77.33333333333333,1342.6666666666667,276.0,35.736219129005306,2110.1666666666665,44.5,23.333333333333332,5.9086140945009324,5.485820179185002
116,England,2026.04.5,506.6666666666667,93.90600141973573,7.5,984.6666666666666,110.0,58.333333333333336,376.0,49.8,663.6666666666666,1031.1666666666667,7.797874554226991,80.3661748562865,84.39791107036991,73.66666666666667,1332.5,262.5,37.66684882955175,2083.1666666666665,51.0,24.0,5.859253497631194,5.143443435688914
117,England,2026.04.5,701.6,93.64900256021537,8.833333333333334,986.6666666666666,109.83333333333333,64.16666666666667,383.5,58.666666666666664,645.8333333333334,1008.0,7.570289976302888,82.52901818398958,87.09689809920242,80.5,1328.6666666666667,276.5,36.52718700796425,1968.5,51.333333333333336,23.666666666666668,5.8479924559053496,5.171590744152471
118,England,2026.04.5,590.5,94.95542173398239,6.166666666666667,983.0,98.16666666666667,68.33333333333333,388.1666666666667,51.5,647.8333333333334,1009.1666666666666,7.609920077315752,83.87701718701287,86.42542911458149,72.16666666666667,1376.6666666666667,259.6666666666667,36.62348042474887,2093.5,50.833333333333336,24.333333333333332,5.508690946094347,5.263634209594943
119,England,2026.04.5,586.3333333333334,94.18213759879704,8.0,1001.1666666666666,110.66666666666667,70.83333333333333,400.1666666666667,61.166666666666664,675.3333333333334,1041.5,7.407996663698872,78.75723350952866,84.80966669726851,75.16666666666667,1309.5,267.6666666666667,37.06745841282975,2047.1666666666667,48.5,21.0,5.88914517556838,5.407013878917456
120,England,2026.04.5,531.0,93.4597045546144,6.166666666666667,1020.1666666666666,125.66666666666667,66.66666666666667,390.6666666666667,67.2,650.5,1022.8333333333334,8.141370285619203,82.13135507927039,85.45619293269687,68.66666666666667,1358.8333333333333,259.0,36.18003707393835,2067.3333333333335,49.166666666666664,24.0,6.012305223611349,5.283701318309632
